a;b;c;d;e;t
-545975570.93; 92885.04; 5312.01; 600.09; -5560; -2
71448345.58; 7182.83; 1001.40; 850.82; 8730; 0
114267074.87; 33701.95; -2852.31; 396.37; 3704; -1
48497689.68; 61200.43; -729.50; 500.49; 802; 0
-243244092.14; 113018.85; 752.95; 54.39; -2138; 0
1068488297.91; 104700.74; 3303.74; 267.40; 9893; 3
-476196589.98; 46118.03; 6552.76; 281.53; -9041; -5
-811172231.83; 75639.22; 6206.42; 471.69; -9911; -6
224471549.88; 65764.28; 6809.77; 419.88; 3093; 2
-915914567.53; 110812.26; 1694.13; 364.04; -8141; -1
-43271951.78; 5925.66; 2923.41; 190.95; -4890; -1
525805671.76; 59431.41; -832.76; 192.12; 8973; 0
-5475.62; 1585.78; -1756.90; 881.24; 32; 0
490342392.84; 52340.99; -2039.15; 44.90; 9748; -1
238520590.67; 113463.93; 3172.06; 366.77; 2045; 0
-189283780.51; 36031.22; 5716.42; 636.04; -4534; -2
177192054.90; 40543.71; -1497.42; 403.82; 4538; 0
-157449800.06; 105910.32; 6073.89; 524.11; -1406; 0
-914672238.80; 91761.35; 6548.22; 63.12; -9304; -6
-409725110.78; 59094.55; 3296.97; 182.79; -6567; -2
-400682089.98; 44854.96; 6038.23; 600.51; -7873; -4
-137610804.02; 23628.68; 5082.10; 691.39; -4793; -2
386611035.98; 38816.87; 6117.01; 133.99; 8604; 5
1173195008.34; 115707.25; 3908.88; 883.09; 9808; 3
-330634025.39; 27179.89; 6849.96; 156.66; -9716; -6
-20996038.88; 14152.26; 6677.15; 53.70; -1008; 0
458965280.78; 84358.59; 4142.23; 984.57; 5186; 2
-872280503.64; 88689.57; 1088.17; 487.21; -9716; -1
45825509.51; 30852.29; -2790.12; 398.36; 1633; 0
-86621858.81; 15747.56; -2597.14; 205.76; -6587; 1
245179083.70; 21967.46; 5295.86; 235.57; 8993; 4
-136945606.10; 10974.67; 6645.71; 226.40; -7772; -5
152982552.29; 29872.28; 4715.68; 369.24; 4423; 2
-46418128.32; 8447.43; 3930.74; 449.72; -3750; -1
304849378.10; 123136.85; 2833.96; 206.52; 2420; 0
-469168389.24; 58882.73; -1951.73; 963.16; -8241; 1
29918353.60; 37287.42; 2078.84; 912.69; 760; 0
-622084098.92; 104534.87; -2235.23; 818.28; -6081; 1
214996402.55; 28979.77; 2966.21; 551.21; 6730; 1
8786022.39; 2791.20; 5951.11; 567.08; 1005; 0
269527559.39; 66053.44; 2738.69; 958.85; 3918; 1
305565472.51; 63332.11; 5473.44; 443.68; 4441; 2
-223385588.63; 44240.48; 5170.18; 108.00; -4521; -2
-165460130.14; 17845.65; 1008.06; 65.57; -8776; 0
-188860944.97; 15090.08; 5444.98; 890.55; -9197; -5
340356145.64; 105526.82; -2669.12; 772.05; 3309; 0
354987215.40; 98006.46; -1226.96; 54.51; 3668; 0
-130342650.71; 17976.95; -1616.63; 784.50; -7967; 1
131224737.41; 43683.20; -1146.82; 185.17; 3085; 0
58516369.15; 5150.72; 1274.00; 887.33; 9108; 1
267816770.02; 31472.49; 2893.84; 245.34; 7793; 2
310526083.54; 73365.33; -2533.65; 637.30; 4384; -1
-123199299.09; 25565.89; -2494.86; 17.91; -5340; 1
740829811.48; 113392.06; 2780.10; 736.39; 6377; 1
30412851.67; 5685.63; 233.58; 87.50; 5138; 0
-140206517.75; 42463.18; 5900.57; 34.28; -2899; -1
-3823514.59; 28357.24; 5781.28; 404.97; -112; 0
447442922.87; 49030.80; 334.05; 348.81; 9064; 0
350432475.76; 101937.55; 5722.19; 254.61; 3255; 1
165335622.02; 28657.45; 111.58; 264.74; 5747; 0
866801452.47; 103427.07; -187.26; 753.41; 8396; 0
2399927.56; 32830.17; 3532.37; 992.91; 66; 0
-78659802.62; 46954.41; 90.93; 921.89; -1672; 0
-610542011.05; 60300.84; 3791.33; 306.93; -9526; -3
-548531874.70; 55635.05; 6185.29; 851.69; -8873; -5
154141991.55; 25905.77; 5102.48; 275.97; 4971; 2
80839482.07; 72064.33; 4343.50; 503.15; 1058; 0
-875133191.23; 111513.57; 6032.86; 957.90; -7445; -4
-181563541.90; 26960.25; 4241.60; 557.91; -5819; -2
-7987111.08; 36187.71; 6524.11; 769.90; -187; 0
111896451.12; 115308.94; 2849.93; 459.21; 947; 0
-265940900.70; 55289.47; 875.45; 520.89; -4735; 0
185111275.06; 43367.13; 3770.96; 665.89; 3927; 1
-348386084.13; 60267.34; 5890.29; 612.90; -5266; -3
145742480.83; 74437.37; 6395.96; 801.31; 1803; 1
600859989.51; 101575.61; -2374.68; 148.96; 6057; -1
-90957642.77; 86868.89; 1697.46; 852.38; -1027; 0
-417006857.57; 76134.15; 3798.16; 171.70; -5217; -1
297173990.75; 31863.76; -396.80; 673.34; 9444; 0
-167830491.65; 53153.79; 4539.74; 878.20; -2909; -1
351070900.98; 35850.67; 4674.66; 374.12; 8663; 4
53840602.90; 14411.58; 3223.73; 199.42; 3053; 0
580400614.46; 68286.82; -2756.66; 314.30; 8857; -2
210756357.93; 79733.09; 3143.97; 13.32; 2543; 0
-871137318.66; 112525.60; -2324.80; 321.24; -7905; 1
-44424704.75; 17608.46; -2357.96; 793.00; -2913; 0
-28365017.44; 3934.19; 4278.03; 926.32; -3454; -1
88716052.20; 109977.80; 2606.03; 493.24; 788; 0
-240217459.26; 115013.33; 3906.21; 634.44; -2020; 0
72232846.20; 25182.51; -2791.67; 754.92; 3226; 0
-80665478.19; 21876.11; -2944.99; 478.75; -4261; 1
84656199.51; 60950.03; 3086.42; 780.07; 1322; 0
-75547135.56; 21683.72; -414.82; 281.32; -3552; 0
-441389889.27; 49673.59; -295.59; 750.30; -8939; 0
-762323897.38; 102495.21; 6688.96; 292.84; -6982; -4
814174225.61; 105306.26; 170.38; 822.24; 7719; 0
-123453863.49; 16004.60; 5302.59; 433.34; -5794; -3
72233146.81; 18095.32; -596.98; 210.34; 4128; 0
-256029089.11; 29298.32; -2347.89; 589.35; -9500; 2
-833943988.28; 110592.40; -2090.71; 754.73; -7686; 1
-247090583.51; 28753.60; -1994.82; 545.36; -9234; 1
-872714984.29; 118591.37; -1636.81; 982.75; -7462; 1
972321559.28; 119812.54; 5664.50; 692.68; 7749; 4
-431693584.98; 105453.14; 4926.19; 544.81; -3911; -1
153274145.59; 18109.55; 4027.10; 605.38; 6924; 2
560632233.43; 116351.19; 666.60; 396.43; 4791; 0
298708830.64; 31869.88; -1821.71; 294.81; 9941; -1
8702020.45; 226.71; -2449.45; 953.83; -3915; 0
-315391997.09; 103840.16; 1150.52; 181.73; -3004; 0
280659127.10; 26357.46; 6231.85; 284.10; 8612; 5
627657355.91; 95920.75; 2196.71; 237.02; 6397; 1
57865536.59; 784.79; 6871.41; 774.44; 7558; 5
28334616.18; 5334.00; -1950.76; 424.45; 8375; -1
26952930.30; 14816.80; 2242.02; 975.80; 1580; 0
-186498863.64; 68821.60; 1159.21; 348.90; -2665; 0
-727398607.00; 97725.35; 1959.26; 439.71; -7297; -1
130693741.77; 26183.92; 1712.29; 721.27; 4685; 0
-97541749.17; 24642.49; 4790.75; 426.78; -3314; -1
35936301.67; -145.68; 4683.66; 278.81; 7919; 3
-467088279.00; 84375.19; 3406.86; 721.39; -5321; -1
-9946641.45; 4781.07; 955.18; 838.57; -1734; 0
-234776079.25; 37365.22; 5855.70; 301.94; -5432; -3
109887454.75; 25820.24; 2848.54; 694.80; 3833; 1
13792566.94; 16722.80; 5962.34; 734.72; 608; 0
631248229.12; 88993.81; 3618.90; 70.15; 6816; 2
-53210618.23; 2755.14; 4031.93; 491.47; -7840; -3
642017048.38; 118357.13; 5178.95; 534.94; 5197; 2
-273560290.44; 60482.22; -213.38; 655.36; -4539; 0
336984720.63; 41065.94; 4386.55; 456.81; 7414; 3
-31419722.75; 58534.44; -2125.60; 891.44; -557; 0
-690496982.90; 77776.23; -1054.34; 699.27; -9000; 0
48136990.82; 13961.83; -2720.12; 210.97; 4282; -1
53146009.85; 16978.38; 6454.60; 61.67; 2268; 1
-12191262.77; 75081.38; 5124.30; 598.80; -152; 0
-576044.38; 5555.58; 3445.11; 97.90; -64; 0
651259423.69; 91211.85; 5976.54; 62.98; 6701; 3
-100859334.88; 9568.84; 1519.47; 557.98; -9096; -1
21393797.87; 38421.72; 195.24; 379.41; 554; 0
490907027.89; 73604.17; 5408.71; 80.45; 6213; 3
11162878.59; 36345.17; 3239.50; 880.68; 282; 0
-69951868.99; 55949.17; 6230.27; 112.78; -1125; 0
-172105810.97; 21560.86; -932.09; 18.04; -8343; 0
-28729520.25; 6612.25; -2570.96; 851.49; -7109; 1
873747555.96; 100699.43; -1002.08; 260.71; 8764; 0
35309075.77; 75324.05; 2449.24; 205.47; 454; 0
152534140.17; 30661.94; 2825.25; 463.32; 4555; 1
-295651235.74; 122525.09; 6130.80; 209.26; -2298; -1
637775878.99; 106326.84; -891.91; 712.24; 6049; 0
-4074713.92; 8234.90; 1703.43; 702.75; -410; 0
-47732784.67; 11772.57; -761.55; 393.05; -4335; 0
-27514249.03; 121686.11; 4526.05; 949.95; -218; 0
322237161.19; 58226.99; 4125.40; 632.77; 5168; 2
690843495.70; 86606.66; -348.26; 83.89; 8009; 0
-513600847.46; 90380.34; 2277.22; 356.88; -5543; -1
499433808.57; 81040.87; 3781.44; 728.42; 5888; 2
-376950194.66; 44382.37; 6269.36; 48.86; -7442; -4
196831740.57; 103590.39; 5882.22; 422.92; 1798; 1
96404586.21; 42997.17; 6239.08; 156.83; 1958; 1
267629501.24; 90330.71; 3344.30; 60.02; 2857; 0
905461.07; 10981.54; 777.70; 60.66; 77; 0
107831781.44; 94336.71; -2876.33; 133.44; 1179; 0
30693929.67; 7880.38; -1684.59; 115.58; 4954; 0
-790747721.28; 76977.67; 4241.28; 942.92; -9736; -4
-433569029.85; 114160.76; -1193.33; 270.76; -3838; 0
-116958407.39; 43811.74; -2145.05; 755.96; -2807; 0
153498773.99; 50409.60; 6547.27; 514.43; 2695; 1
22629526.21; 90290.55; 957.54; 339.61; 248; 0
733037113.09; 92793.45; 3633.42; 109.26; 7602; 2
60941160.39; 66513.06; 6122.41; 47.18; 839; 0
507969189.45; 65282.39; -1443.11; 605.36; 7957; -1
194603809.77; 34415.85; -2084.26; 414.77; 6019; -1
342724511.30; 90129.35; -668.50; 272.31; 3831; 0
-472046463.11; 80994.14; 5524.64; 255.24; -5456; -3
-62787514.05; 38597.08; 3261.26; 979.42; -1500; 0
-91878098.23; 26019.37; -1492.38; 413.94; -3746; 0
273916002.04; 77298.11; 5731.90; 267.88; 3299; 1
-922614780.48; 97021.40; 578.81; 444.19; -9453; 0
-120418292.63; 8763.96; 3889.01; 234.75; -9517; -3
151821945.23; 21909.58; 1749.76; 273.78; 6417; 1
-782717592.06; 113600.29; -2276.49; 116.17; -7031; 1
-4824116.73; 1902.50; 2945.86; 487.82; -995; 0
-168957408.17; 104910.67; 1151.73; 712.98; -1593; 0
-379108414.66; 77246.15; 4954.29; 397.08; -4612; -2
1230986088.14; 120873.77; 6320.50; 163.02; 9678; 6
306799786.40; 77956.42; -2852.44; 632.58; 4085; -1
99826805.71; 16668.36; 5066.20; 102.21; 4593; 2
718949595.45; 89210.71; -1906.57; 546.43; 8235; -1
-79588856.97; 35704.17; -2884.02; 766.92; -2425; 0
855453870.53; 99112.65; 5606.88; 823.22; 8169; 4
112196161.44; 17491.68; -2301.30; 953.03; 7386; -1
-715745751.97; 68066.04; 5193.50; 704.75; -9770; -5
407645259.19; 88767.96; 1279.59; 803.38; 4527; 0
1050374710.24; 109128.63; 3367.33; 967.50; 9337; 3
-123624117.28; 61389.19; -1638.53; 444.21; -2069; 0
-527333297.31; 120974.45; -2232.43; 806.89; -4441; 0
-8467153.80; 30886.41; 6250.23; 504.34; -228; 0
-287095021.79; 53524.37; 4982.87; 186.07; -4907; -2
831317928.74; 88636.82; 5874.09; 974.12; 8796; 5
-370278487.78; 72318.90; -1896.98; 175.03; -5258; 0
341738981.36; 63699.10; -2891.46; 226.11; 5620; -1
72059066.69; 45691.96; -2099.06; 709.26; 1653; 0
-679140585.50; 100620.67; 3894.66; 671.68; -6498; -2
-21590301.55; 89677.79; 2984.45; 89.88; -233; 0
55317189.27; 121829.19; 4754.76; 414.21; 437; 0
-165817236.73; 28473.59; 4630.27; 751.45; -5009; -2
245547513.61; 112045.14; 3998.11; 214.35; 2116; 0
-126052378.41; 82974.07; 2485.17; 714.98; -1475; 0
155839598.40; 114048.12; 3124.51; 135.30; 1330; 0
-75939902.67; 34976.67; 4248.48; 94.55; -1936; 0
249417265.54; 48102.43; 2778.29; 328.53; 4902; 1
-252035471.00; 38850.36; 3983.68; 680.01; -5884; -2
359845787.51; 72383.39; -1056.18; 311.33; 5045; 0
36093070.60; 44743.61; 1352.27; 775.79; 783; 0
28108581.14; 3135.06; 345.45; 374.80; 8076; 0
-375051964.99; 117258.02; -17.64; 101.84; -3199; 0
-82476821.95; 19541.96; 6484.17; 170.34; -3169; -2
-38818536.16; 38239.34; 1290.74; 444.03; -982; 0
3906877.75; 12244.17; -685.36; 915.68; 338; 0
71326722.34; 16308.33; -2002.93; 521.87; 4986; -1
107035727.66; 31534.28; 6981.63; 827.38; 2779; 1
-408270031.81; 82856.71; 2199.55; 462.49; -4800; -1
46079123.34; 23270.04; -2790.43; 873.92; 2250; 0
197941543.53; 37246.28; 157.64; 357.47; 5292; 0
44160969.94; 90778.09; 1997.06; 60.98; 476; 0
-728094944.29; 103223.86; 1387.48; 11.19; -6960; 0
62675684.04; 33884.69; 439.34; 914.34; 1826; 0
-157951654.99; 17469.37; -8.43; 691.66; -9046; 0
-273687172.37; 74962.28; 4505.54; 833.44; -3444; -1
-351149728.67; 106832.84; 815.76; 714.87; -3262; 0
417385843.47; 80115.51; -1836.10; 852.42; 5332; 0
-411078542.85; 50727.81; 5925.79; 760.40; -7256; -4
-43504804.38; 68196.35; -220.09; 887.29; -640; 0
888798447.73; 122309.15; 4971.17; 267.40; 6983; 3
26796689.27; 35764.20; 6171.15; 205.46; 639; 0
-412447814.09; 40298.04; 4027.36; 70.02; -9305; -3
679583801.80; 112969.77; -325.35; 84.03; 6033; 0
-747945693.07; 98176.24; 4931.79; 769.06; -7254; -3
-379615409.31; 44537.92; 1745.36; 763.70; -8202; -1
446713154.90; 94667.73; 1627.41; 83.77; 4639; 0
-459248937.02; 81242.25; -996.06; 85.25; -5723; 0
728956621.38; 104203.59; -1994.31; 390.16; 7132; -1
-407555927.65; 116141.22; 6950.27; 334.85; -3311; -2
-389984632.62; 102111.85; 6036.97; 881.57; -3606; -2
1007910242.41; 107646.47; -2819.61; 954.73; 9615; -2
135115811.56; 58032.17; -2268.32; 905.17; 2423; 0
19691818.29; 4770.55; -2402.32; 804.44; 8315; -1
-69465701.99; 4042.86; 5166.43; 421.92; -7543; -3
57128438.78; 9425.92; -721.30; 585.57; 6563; 0
62037378.80; 11408.32; 3733.83; 448.15; 4097; 1
656532635.02; 68288.75; 5728.46; 908.42; 8870; 5
648665856.54; 109779.77; 4643.56; 545.21; 5669; 2
588129441.21; 106865.34; 2962.75; 840.82; 5355; 1
-1161382771.58; 112631.66; 5551.18; 800.98; -9827; -5
-84232442.09; 76437.70; 2653.80; 438.56; -1065; 0
391822363.98; 69313.65; -135.97; 307.36; 5664; 0
261366206.98; 37671.51; 1549.11; 468.32; 6664; 1
424793898.05; 54176.12; -2315.07; 378.15; 8191; -1
469517949.91; 62013.50; -1179.35; 957.40; 7718; 0
270859009.72; 115772.15; 4289.47; 363.19; 2256; 0
-1036863591.22; 107157.62; -1236.32; 342.44; -9789; 1
-551808993.39; 94950.16; 6897.20; 722.14; -5418; -3
714019477.51; 94974.01; 3688.35; 900.23; 7237; 2
-443252030.64; 110864.02; 1550.90; 393.79; -3943; 0
766761284.81; 80032.87; 1807.37; 176.62; 9369; 1
120172480.66; 32066.11; 4955.60; 39.16; 3246; 1
283229841.60; 120633.73; 4911.41; 899.43; 2256; 1
-450449541.09; 46994.63; -38.57; 338.40; -9593; 0
514195587.50; 69673.93; 2151.13; 290.56; 7159; 1
-204752493.97; 56588.07; 3211.14; 762.08; -3424; -1
452375694.51; 63914.76; -2190.69; 9.19; 7329; -1
-172242905.16; 41531.55; 5108.82; 126.09; -3693; -1
-134410372.78; 85307.10; 6881.08; 237.24; -1458; -1
421606321.88; 108927.27; 3681.26; 28.94; 3744; 1
8639677.32; 64384.64; 3644.32; 645.21; 127; 0
359791884.54; 74007.61; 4106.13; 719.71; 4606; 1
-429792154.31; 53782.11; 594.43; 561.73; -7904; 0
362083638.65; 47198.14; -2601.07; 128.72; 8119; -2
204922236.56; 87209.65; 1347.93; 895.48; 2314; 0
-167632853.26; 45981.86; 5740.71; 606.34; -3241; -1
31055021.11; 17685.92; 4091.80; 797.92; 1426; 0
-322522853.83; 113434.39; 5665.63; 599.01; -2708; -1
14064743.72; 15169.57; -2049.47; 51.80; 1072; 0
-174875020.52; 85080.17; 1620.39; 772.57; -2017; 0
4486681.10; 467.88; 4457.13; 573.83; 911; 0
2837117.61; 76905.87; 6538.76; 319.48; 34; 0
504857899.60; 60184.21; -2067.73; 822.36; 8687; -1
332115531.25; 98745.91; 1651.77; 224.76; 3308; 0
-311434917.96; 114115.20; 2789.80; 571.27; -2664; 0
293686652.25; 109909.19; 2830.41; 765.62; 2605; 0
-24666415.23; 4794.24; 262.42; 776.98; -4878; 0
-638010213.44; 90178.59; 4904.90; 618.14; -6710; -3
431655437.94; 112101.29; 6290.22; 110.42; 3646; 2
-213308486.56; 30445.99; 4776.68; 53.90; -6056; -2
379427168.05; 123181.53; -587.94; 555.36; 3095; 0
317198339.42; 39005.92; 4039.04; 364.71; 7369; 2
-562335612.53; 110182.96; 862.78; 335.69; -5064; 0
-31333656.31; 114393.03; 3847.18; 647.55; -265; 0
-180067296.43; 24352.95; -1234.80; 385.40; -7789; 0
172339119.12; 67746.17; 2453.06; 753.15; 2455; 0
-12890592.63; 74460.68; 484.63; 598.41; -172; 0
325554673.34; 51624.52; 5033.09; 115.58; 5746; 2
558193551.13; 68965.56; 2726.39; 682.59; 7786; 2
294249957.94; 77482.97; 5427.70; 215.49; 3549; 1
-453772037.88; 63550.93; 2790.01; 490.52; -6840; -1
-316770129.03; 119829.33; 1306.48; 622.11; -2615; 0
-25916948.82; 6110.46; 1356.25; 836.23; -3471; 0
-18129371.95; 2076.27; 1783.51; 801.13; -4697; 0
-53502463.13; 7030.33; 6041.37; 256.44; -4093; -2
-300256040.00; 38045.59; -2215.52; 697.83; -8380; 1
9024359.49; 32388.11; 668.15; 619.03; 273; 0
-656588220.42; 102171.27; 3918.28; 730.37; -6189; -2
1008042035.37; 97913.22; 5148.03; 353.10; 9781; 5
359083898.99; 39610.63; 1830.10; 283.89; 8665; 1
72199375.15; 7256.47; 4618.42; 631.97; 6080; 2
47412515.76; 33146.04; 5213.60; 729.68; 1236; 0
-277059559.04; 28219.61; 2861.78; 824.94; -8914; -2
680243280.34; 71662.08; 4821.31; 386.74; 8894; 4
138647197.66; 14117.00; 2857.44; 921.57; 8168; 2
331498252.29; 40342.87; 2759.23; 317.62; 7691; 2
-217228979.89; 83169.28; 2219.47; 545.42; -2544; 0
-405944015.07; 85861.28; 3122.50; 779.73; -4562; -1
656469685.35; 78487.02; 6614.05; 210.46; 7714; 5
311683103.73; 63578.99; -866.10; 559.76; 4970; 0
233958840.54; 107523.78; 341.07; 723.44; 2169; 0
-22959643.15; 13703.68; 2766.65; 342.72; -1394; 0
53287452.42; 100723.61; 5215.66; 462.28; 503; 0
-164421879.30; 75200.69; 2687.46; 563.08; -2111; 0
-32856877.43; -55.02; 3482.97; 777.88; -9585; -3
-873524480.62; 114039.03; 4260.60; 269.11; -7384; -3
-504737472.03; 73856.65; -2686.68; 159.24; -7092; 1
-27741484.79; 19388.56; 5876.91; 592.32; -1098; 0
170380396.49; 38672.30; 960.26; 92.99; 4299; 0
-929363314.03; 119509.85; 1124.02; 180.64; -7704; 0
266640700.04; 36676.41; 4522.71; 247.54; 6472; 2
-889180450.21; 122540.79; 1231.55; 93.28; -7184; 0
-131234656.11; 57401.81; -491.72; 418.19; -2306; 0
-387886594.72; 40806.54; 3896.31; 268.63; -8677; -3
77054323.19; 23688.48; -1989.15; 231.17; 3551; 0
110320680.67; 17529.68; -2566.88; 126.31; 7373; -1
10850005.38; 32417.59; -1417.58; 723.00; 350; 0
-6349052.75; 70652.80; 1495.52; 480.90; -88; 0
-75582457.35; 90052.85; 3955.19; 538.21; -804; 0
-203976899.84; 34174.06; 4626.95; 914.09; -5257; -2
-346502009.27; 65723.32; -2144.97; 60.70; -5450; 1
-579863337.01; 54902.44; 4485.45; 597.13; -9764; -4
49867029.29; 5952.65; 366.03; 182.24; 7892; 0
-737482706.07; 75728.75; -781.32; 301.21; -9840; 0
114010091.85; 40698.98; 4204.56; 305.32; 2539; 1
-68378002.26; 42942.86; 5968.44; 425.27; -1398; 0
193651.09; 726.64; -966.60; 227.58; -807; 0
334607246.81; 88986.56; 4583.70; 272.41; 3576; 1
-238180478.21; 62261.75; 1117.84; 445.41; -3758; 0
-247829516.32; 19684.37; 5240.65; 3.61; -9943; -5
525838739.39; 74169.14; 4220.65; 640.34; 6708; 2
-596125565.01; 62421.82; 1615.73; 215.48; -9309; -1
-31725089.23; 4115.09; 166.88; 170.77; -7409; 0
402554652.67; 57790.43; -1076.62; 153.88; 7098; 0
-887227221.23; 112318.56; 531.51; 663.90; -7862; 0
-60290228.34; 7353.27; -1260.27; 151.82; -9895; 1
14048621.76; 1790.56; 2219.89; 663.39; 3503; 0
-340835426.64; 36570.11; -790.62; 158.20; -9526; 0
635447973.91; 104294.08; 1843.88; 467.83; 5987; 1
-517356062.08; 71204.41; -2223.60; 984.93; -7500; 1
-708821057.73; 70839.36; 2137.18; 635.29; -9713; -2
258441883.97; 58163.87; -2005.27; 54.81; 4602; 0
-269692330.89; 116993.96; -1543.48; 843.62; -2336; 0
-204891163.27; 78027.82; 2765.22; 733.77; -2536; 0
756733433.29; 108188.27; -237.71; 616.01; 7010; 0
-168088947.05; 25573.40; 6141.49; 69.18; -5300; -3
-14532655.98; 66730.43; 1179.18; 942.79; -214; 0
-173753973.52; 86331.46; 5943.62; 0.79; -1883; -1
236750606.69; 86677.75; 780.91; 513.83; 2707; 0
-213302174.29; 71928.39; -1016.77; 621.95; -3008; 0
542544898.03; 69384.74; 6997.76; 287.48; 7103; 4
179049657.96; 58586.74; 5889.19; 549.66; 2777; 1
171751817.17; 12376.70; 4902.16; 990.93; 9940; 4
-1029576439.33; 112860.34; 867.31; 965.15; -9053; 0
614943585.54; 81257.14; 3399.19; 968.39; 7264; 2
15612766.21; 1511.36; 1144.32; 545.23; 5879; 0
-402986152.56; 46308.23; 2180.05; 373.91; -8311; -1
25053035.68; 77420.27; -2185.92; 853.07; 333; 0
-258016056.78; 113302.35; 4999.37; 304.67; -2181; -1
-180968804.43; 95545.52; 6812.40; 814.63; -1768; -1
-214400210.94; 44767.94; -1776.12; 64.17; -4987; 0
541852154.61; 121133.36; 1291.44; 919.01; 4426; 0
709190003.86; 120444.84; -2678.32; 292.70; 6022; -1
-519645326.45; 79543.80; -1213.18; 722.63; -6634; 0
-133890269.37; 83176.50; 767.24; 164.10; -1595; 0
-151098795.96; 53394.60; -1982.96; 183.39; -2939; 0
1165059.72; 30390.71; 268.75; 798.43; 38; 0
-617959181.66; 82523.41; 2174.95; 890.49; -7296; -1
46919411.62; 3928.13; 3416.80; 30.32; 6388; 2
263561292.36; 41517.48; -1364.93; 886.74; 6564; 0
-301234700.53; 91418.40; -2348.41; 559.86; -3382; 0
142449608.65; 31186.69; -326.72; 768.10; 4616; 0
240275214.75; 24239.22; 5293.13; 489.24; 8136; 4
409203666.96; 41364.65; 378.05; 847.74; 9803; 0
511368286.17; 73130.99; 2192.07; 770.30; 6789; 1
109283562.90; 31466.27; 6479.41; 115.77; 2880; 1
309775703.39; 33202.77; 4956.34; 990.52; 8118; 4
182180456.65; 16803.88; 2065.15; 303.37; 9655; 1
372836605.79; 58513.04; -717.87; 689.95; 6451; 0
82322592.43; 46105.17; 5378.63; 199.17; 1599; 0
614380185.10; 110744.13; 961.35; 336.73; 5500; 0
11786360.23; 55146.35; 2348.09; 88.28; 205; 0
330363018.00; 83637.53; 1114.40; 492.59; 3898; 0
-833309593.58; 100685.96; 125.75; 352.50; -8266; 0
145546863.51; 104062.92; 5535.63; 35.72; 1328; 0
4124521.12; 3895.54; -2390.79; 888.41; 2741; 0
242096785.59; 82310.94; 5183.38; 832.37; 2767; 1
183100534.69; 17826.03; 2388.21; 637.65; 9058; 2
-390640060.25; 43201.77; 6015.82; 728.85; -7937; -4
-699763044.09; 97518.11; -2544.84; 324.92; -7368; 1
-620862733.82; 93775.81; 4493.06; 522.65; -6318; -2
910614035.51; 96646.63; -2613.79; 722.10; 9684; -2
144632510.03; 15400.00; -172.32; 637.86; 9498; 0
-329091141.24; 106388.46; -2278.64; 974.69; -3161; 0
484990201.45; 84507.15; 2752.69; 396.47; 5558; 1
-26468884.63; 3280.88; 5556.81; 83.48; -2995; -1
-156432216.05; 79484.08; 2331.93; 177.60; -1912; 0
-47330926.68; 14786.53; 4153.42; 574.87; -2499; -1
-156911165.58; 87867.39; -791.27; 754.39; -1802; 0
1083827047.19; 121067.95; 138.38; 902.03; 8942; 0
77650452.23; 16387.77; 914.02; 251.63; 4488; 0
209144868.59; 25398.82; 2963.65; 406.84; 7374; 2
-204424269.92; 30342.31; 6135.97; 411.80; -5604; -3
-522572816.76; 57100.27; -119.27; 930.52; -9171; 0
-369697569.74; 88414.44; 1427.01; 799.06; -4115; 0
63809994.77; 94565.12; -1952.64; 293.60; 689; 0
-1026282866.13; 113262.83; -2349.30; 797.15; -9253; 2
76776650.42; 60043.61; 79.06; 406.39; 1277; 0
-33745807.49; 11689.51; 5449.04; 909.25; -1969; -1
221728204.93; 33969.27; 2337.95; 6.10; 6107; 1
-163785805.11; 67202.67; 956.22; 617.31; -2403; 0
693601142.01; 118868.29; 266.22; 485.33; 5822; 0
304596844.96; 122609.33; -477.47; 876.67; 2494; 0
428150317.64; 46780.98; -984.61; 144.73; 9349; 0
362255914.27; 116635.27; 942.11; 416.96; 3081; 0
216401314.58; 40937.08; 2008.21; 309.07; 5039; 1
-89536534.17; 19119.71; -1508.27; 44.28; -5084; 0
